t,gpu_util_pct,power_w,gpu_mem_used_mb
157.50205254554749,39,39.156,1103.875
157.7112171649933,27,35.621,1103.875
157.91719365119934,32,36.094,1103.875
158.12122249603271,31,39.551,1103.875
158.33105993270874,33,37.971,1103.875
158.5480854511261,34,35.325,1103.875
158.75849294662476,34,32.28,1103.875
158.96724104881287,27,33.466,1103.875
159.177175283432,35,35.522,1103.875
159.38720750808716,35,33.17,1103.875
159.5980520248413,42,30.913,1103.875
159.80777883529663,36,35.028,1103.875
160.0220501422882,37,29.33,1103.875
160.2292764186859,28,31.884,1103.875
160.45307230949402,36,34.435,1103.875
160.67696714401245,42,38.859,1103.875
160.89433002471924,35,36.334,1103.875
161.14103412628174,25,31.012,1103.875
161.35599565505981,42,34.534,1103.875
161.57021498680115,26,37.005,1103.875
161.77921414375305,33,39.528,1103.875
161.99708080291748,33,32.873,1103.875
162.21505904197693,30,30.22,1103.875
162.4250512123108,17,34.337,1103.875
162.6363344192505,25,36.313,1103.875
162.85518670082092,26,31.192,1103.875
163.06794428825378,22,28.538,1103.875
163.28605222702026,22,30.319,1103.875
163.5083782672882,31,32.28,1103.875
163.73607110977173,30,38.168,1103.875
163.94906997680664,19,29.231,1103.875
164.16462922096252,27,33.565,1103.875
164.38213229179382,21,30.895,1103.875
164.59478950500488,25,31.506,1103.875
164.81705260276794,26,32.181,1103.875
165.03168845176697,32,29.725,1103.875
165.26768112182617,24,29.824,1103.875
165.49534344673157,34,34.732,1103.875
165.70839881896973,48,35.423,1103.875
165.92018580436707,39,36.094,1103.875
166.13805484771729,41,36.51,1103.875
166.35005497932434,31,30.319,1103.875
166.56907486915588,33,31.489,1103.875
166.7900743484497,31,36.51,1103.875
167.00207138061523,32,31.588,1103.875
167.21205282211304,33,33.348,1103.875
167.42409896850586,34,31.471,1103.875
167.64305424690247,30,36.136,1103.875
167.86507296562195,36,33.466,1103.875
168.0710768699646,30,32.298,1103.875
168.2880516052246,30,32.298,1103.875
168.498051404953,37,33.052,1103.875
168.7170808315277,36,35.226,1103.875
168.92712569236755,41,42.463,1103.875
169.1420636177063,30,31.111,1103.875
169.35096955299377,42,34.158,1103.875
169.58006286621094,37,37.477,1103.875
169.7920753955841,37,35.72,1103.875
170.009113073349,35,32.28,1103.875
170.21920466423035,30,35.048,1103.875
170.42723035812378,39,35.226,1103.875
170.6430504322052,40,34.929,1103.875
170.85725259780884,35,34.257,1103.875
171.0692422389984,32,41.995,1103.875
171.27726578712463,43,34.929,1103.875
171.4880771636963,45,37.082,1103.875
171.69791102409363,30,29.132,1103.875
171.90427422523499,19,35.127,1103.875
172.11167645454407,34,38.146,1103.875
172.32406425476074,20,37.181,1103.875
172.53806829452515,39,31.111,1103.875
172.7571461200714,30,31.489,1103.875
172.96405267715454,29,28.455,1103.875
173.17988181114197,30,32.181,1103.875
173.38758397102356,42,33.941,1103.875
173.60018944740295,38,32.477,1103.875
173.81385588645935,34,38.069,1103.875
174.02804923057556,30,35.423,1103.875
174.23831462860107,32,36.391,1103.875
174.46105670928955,35,34.949,1103.875
174.66719555854797,33,36.094,1103.875
174.876225233078,32,30.121,1103.875
175.0876967906952,31,39.626,1103.875
175.30043768882751,34,29.429,1103.875
175.5210793018341,25,28.934,1103.875
175.74507546424866,15,29.528,1103.875
175.95596981048584,30,32.873,1103.875
176.16411209106445,22,31.111,1103.875
176.38105821609497,19,31.012,1103.875
176.59673595428467,16,30.715,1103.875
176.81509256362915,16,30.5,1103.875
177.04147815704346,12,33.17,1103.875
177.25606870651245,25,32.576,1103.875
177.4750485420227,17,32.181,1103.875
177.69105505943298,30,32.001,1103.875
177.91405057907104,27,31.407,1103.875
178.13890743255615,23,31.309,1103.875
178.3750765323639,26,35.621,1103.875
178.59646224975586,23,30.616,1103.875
178.81809902191162,23,31.012,1103.875
179.0291566848755,36,31.803,1103.875
179.2360553741455,35,37.894,1103.875
179.44705319404602,33,34.337,1103.875
179.66673016548157,48,33.052,1103.875
179.87308406829834,35,33.744,1103.875
180.09446716308594,40,30.517,1103.875
180.31308388710022,31,30.319,1103.875
180.52005171775818,35,32.001,1103.875
180.74038887023926,29,35.522,1103.875
180.95190167427063,34,32.082,1103.875
181.15788865089417,32,30.698,1103.875
181.38109374046326,40,34.554,1103.875
181.60051226615906,35,33.842,1103.875
181.80905389785767,36,34.356,1103.875
182.02328252792358,30,31.965,1103.875
182.23205399513245,35,31.012,1103.875
182.45005440711975,35,32.379,1103.875
182.6637670993805,32,33.466,1103.875
182.8790545463562,36,34.712,1103.875
183.09405064582825,46,35.819,1103.875
183.30526542663574,37,35.304,1103.875
183.51505661010742,37,39.748,1103.875
183.72205114364624,30,34.712,1103.875
183.93319654464722,30,37.026,1103.875
184.14605236053467,30,32.181,1103.875
184.3603081703186,39,35.226,1103.875
184.58276295661926,34,34.554,1103.875
184.8030743598938,27,33.151,1103.875
185.02305269241333,36,39.551,1103.875
185.2429039478302,38,32.873,1103.875
185.4560685157776,35,31.192,1103.875
185.66321659088135,42,32.675,1103.875
185.87972927093506,30,34.554,1103.875
186.09105944633484,37,33.287,1103.875
186.31008744239807,29,34.04,1103.875
186.52405166625977,40,36.906,1103.875
186.74213886260986,37,41.008,1103.875
186.95405626296997,31,34.218,1103.875
187.1590633392334,33,32.379,1103.875
187.3750548362732,36,33.268,1103.875
187.59405064582825,38,38.563,1103.875
187.80732488632202,27,36.687,1103.875
188.01923274993896,30,35.642,1103.875
188.23522520065308,34,34.534,1103.875
188.4450647830963,35,32.477,1103.875
188.653254032135,35,34.435,1103.875
188.8680477142334,33,33.17,1103.875
189.08898043632507,24,35.897,1103.875
189.30425453186035,20,37.872,1103.875
189.52407550811768,31,32.576,1103.875
189.74005365371704,29,31.902,1103.875
189.95806431770325,25,31.588,1103.875
190.18206405639648,26,32.595,1103.875
190.39822220802307,22,30.517,1103.875
190.62808561325073,29,31.291,1103.875
190.85305190086365,24,31.21,1103.875
191.0818190574646,21,30.121,1103.875
191.28806257247925,22,34.455,1103.875
191.4980583190918,19,30.814,1103.875
191.70923233032227,33,31.291,1103.875
191.9242582321167,34,32.082,1103.875
192.14115238189697,22,38.168,1103.875
192.35105729103088,27,32.576,1103.875
192.56223225593567,37,33.17,1103.875
192.7792842388153,43,30.22,1103.875
192.98905777931213,39,30.895,1103.875
193.20010018348694,36,30.121,1103.875
193.4120695590973,29,35.048,1103.875
193.62604928016663,40,34.732,1103.875
193.85508632659912,35,36.214,1103.875
194.06105017662048,36,39.551,1103.875
194.27406358718872,39,36.588,1103.875
194.4870491027832,31,31.704,1103.875
194.70174264907837,47,37.181,1103.875
194.9092264175415,35,38.19,1103.875
195.12958550453186,38,36.193,1103.875
195.34505605697632,34,35.819,1103.875
195.5560531616211,32,35.839,1103.875
195.7702178955078,36,33.546,1103.875
195.97820496559143,29,37.597,1103.875
196.19620323181152,31,34.257,1103.875
196.40505194664001,36,34.851,1103.875
196.61505222320557,34,38.783,1103.875
196.82631659507751,33,32.774,1103.875
197.04143595695496,34,33.961,1103.875
197.25705099105835,36,40.392,1103.875
197.46618509292603,32,38.738,1103.875
197.67519092559814,39,32.873,1103.875
197.89405393600464,24,31.686,1103.875
198.10392665863037,29,32.1,1103.875
198.31407165527344,33,36.983,1103.875
198.52121496200562,42,36.983,1103.875
198.72721982002258,30,36.193,1103.875
198.93353462219238,33,31.785,1103.875
199.14891862869263,36,34.455,1103.875
199.36031079292297,41,34.534,1103.875
199.58708214759827,41,33.546,1103.875
199.80104899406433,33,36.334,1103.875
200.00966215133667,37,35.918,1103.875
200.21913123130798,36,33.941,1103.875
200.44005131721497,38,34.04,1103.875
200.67705082893372,43,33.565,1103.875
200.89705157279968,35,37.795,1103.875
201.1080663204193,37,32.774,1103.875
201.31635665893555,35,34.554,1103.875
201.5292046070099,36,40.143,1103.875
201.74072217941284,39,35.028,1103.875
201.95007371902466,28,32.972,1103.875
202.15921688079834,31,32.675,1103.875
202.36835718154907,27,33.466,1103.875
202.59523129463196,28,32.379,1103.875
202.80890107154846,27,35.403,1103.875
203.03474617004395,20,31.291,1103.875
203.2522110939026,23,30.121,1103.875
203.48605823516846,23,32.675,1103.875
203.70005202293396,25,33.071,1103.875
203.9150505065918,23,28.653,1103.875
204.13821935653687,27,33.052,1103.875
204.35905528068542,23,31.21,1103.875
204.5818874835968,29,36.489,1103.875
204.7950541973114,26,31.983,1103.875
205.01914501190186,25,33.268,1103.875
205.2282612323761,23,31.588,1103.875
205.4450647830963,26,29.429,1103.875
205.66498851776123,41,35.444,1103.875
205.8921720981598,38,34.732,1103.875
206.10208201408386,39,33.071,1103.875
206.316064119339,41,30.913,1103.875
206.52705073356628,29,35.127,1103.875
206.73713636398315,41,39.748,1103.875
206.94624090194702,36,33.565,1103.875
207.15606331825256,37,34.831,1103.875
207.3652274608612,30,34.356,1103.875
207.57505083084106,40,34.06,1103.875
207.79024267196655,39,35.601,1103.875
208.0030632019043,33,34.238,1103.875
208.21389532089233,40,32.972,1103.875
208.42505407333374,35,41.131,1103.875
208.63317561149597,45,35.028,1103.875
208.84205889701843,35,35.522,1103.875
209.0520498752594,35,33.744,1103.875
209.25928616523743,30,33.961,1103.875
209.4722397327423,37,30.814,1103.875
209.68613529205322,34,33.744,1103.875
209.8950617313385,34,32.755,1103.875
210.10601711273193,37,37.795,1103.875
210.3220558166504,33,38.936,1103.875
210.53105330467224,32,36.193,1103.875
210.73547315597534,35,35.226,1103.875
210.94706106185913,38,32.576,1103.875
211.1760540008545,36,31.21,1103.875
211.38905429840088,37,32.082,1103.875
211.61923098564148,34,32.001,1103.875
211.82519268989563,42,31.588,1103.875
212.04005193710327,35,32.558,1103.875
212.25510382652283,36,31.093,1103.875
212.4682583808899,34,36.412,1103.875
212.6770544052124,39,36.094,1103.875
212.8920509815216,37,31.983,1103.875
213.10646080970764,34,32.854,1103.875
213.31561994552612,35,36.708,1103.875
213.53223371505737,41,33.268,1103.875
213.7510530948639,34,35.819,1103.875
213.9592170715332,36,35.918,1103.875
214.16641092300415,34,32.972,1103.875
214.37222480773926,34,34.851,1103.875
214.58307218551636,43,41.403,1103.875
214.8054175376892,30,40.439,1103.875
215.01671886444092,36,36.214,1103.875
215.2300524711609,38,33.17,1103.875
215.44665622711182,36,36.807,1103.875
215.66105699539185,21,34.238,1103.875
215.88006043434143,11,35.522,1103.875
216.09056305885315,32,28.356,1103.875
216.30184864997864,20,30.22,1103.875
216.5180699825287,32,33.862,1103.875
216.73505783081055,27,30.517,1103.875
216.9590504169464,19,29.445,1103.875
217.18706822395325,26,35.819,1103.875
217.39604234695435,33,38.168,1103.875
217.63206362724304,43,31.686,1103.875
217.85431933403015,16,30.616,1103.875
218.0635380744934,17,28.043,1103.875
218.28023505210876,17,31.686,1103.875
218.49507069587708,15,31.785,1103.875
218.70720219612122,21,28.059,1103.875
218.91520833969116,37,35.226,1103.875
219.12706208229065,38,37.181,1103.875
219.33405208587646,38,35.147,1103.875
219.5450530052185,51,38.586,1103.875
219.76737189292908,35,32.082,1103.875
219.98282647132874,33,32.477,1103.875
220.19441723823547,35,31.093,1103.875
220.4541666507721,25,29.049,1103.875
220.67296743392944,23,33.25,1103.875
220.8817937374115,25,37.005,1103.875
221.09315824508667,37,36.115,1103.875
221.31108570098877,32,39.353,1103.875
221.53905320167542,37,38.146,1103.875
221.748202085495,42,33.466,1103.875
221.9580738544464,34,37.993,1103.875
222.16667199134827,25,31.291,1103.875
222.38237762451172,14,29.231,1103.875
222.59205603599548,20,35.522,1103.875
222.80507564544678,37,40.416,1103.875
223.01705408096313,43,35.423,1103.875
223.22881770133972,32,34.317,1103.875
223.44405317306519,24,41.205,1103.875
223.65208554267883,33,33.565,1103.875
223.866055727005,36,32.774,1103.875
224.074077129364,34,34.455,1103.875
224.28705477714539,31,33.842,1103.875
224.49905443191528,31,31.884,1103.875
224.7150957584381,28,31.686,1103.875
224.92248249053955,33,32.181,1103.875
225.1412329673767,29,37.696,1103.875
225.35682559013367,35,36.884,1103.875
225.56776309013367,32,36.016,1103.875
225.77723908424377,38,40.242,1103.875
225.98807430267334,35,35.897,1103.875
226.19870495796204,31,32.972,1103.875
226.40723776817322,31,34.257,1103.875
226.62123131752014,33,33.862,1103.875
226.8300518989563,37,32.082,1103.875
227.0401816368103,38,30.104,1103.875
227.25106501579285,31,33.645,1103.875
227.46806359291077,38,39.551,1103.875
227.6800549030304,42,33.428,1103.875
227.90705490112305,31,34.119,1103.875
228.1180648803711,35,31.39,1103.875
228.32979154586792,25,32.558,1103.875
228.5420627593994,22,32.379,1103.875
228.75755071640015,35,33.763,1103.875
228.9667191505432,28,31.588,1103.875
229.17937660217285,23,32.181,1103.875
229.39905977249146,17,34.831,1103.875
229.60894227027893,29,31.489,1103.875
229.82267427444458,28,33.565,1103.875
230.03326892852783,22,31.489,1103.875
230.25005412101746,21,29.528,1103.875
230.47205519676208,24,28.439,1103.875
230.68703532218933,16,35.028,1103.875
230.90507102012634,26,32.477,1103.875
231.12945365905762,23,35.897,1103.875
231.34306478500366,20,31.588,1103.875
231.5642580986023,24,30.104,1103.875
231.78907895088196,27,35.819,1103.875
232.008775472641,25,31.111,1103.875
232.2210602760315,32,33.842,1103.875
232.43025422096252,18,31.785,1103.875
232.6400535106659,42,38.442,1103.875
232.85968494415283,45,38.958,1103.875
233.08540415763855,38,36.094,1103.875
233.29505348205566,29,33.071,1103.875
233.5121443271637,33,31.965,1103.875
233.72905945777893,33,37.674,1103.875
233.9412703514099,38,34.435,1103.875
234.15021300315857,39,30.121,1103.875
234.36205434799194,27,30.319,1103.875
234.59206986427307,44,38.639,1103.875
234.79799151420593,39,34.752,1103.875
235.00911808013916,38,31.983,1103.875
235.22446727752686,25,36.786,1103.875
235.43128275871277,33,32.28,1103.875
235.64705443382263,34,35.206,1103.875
235.86506462097168,30,32.28,1103.875
236.07522678375244,36,36.115,1103.875
236.29406237602234,39,33.348,1103.875
236.5031979084015,22,38.859,1103.875
236.72009134292603,35,33.724,1103.875
236.94007205963135,33,34.455,1103.875
237.1630997657776,34,35.897,1103.875
237.37514233589172,36,32.755,1103.875
237.58605337142944,36,35.996,1103.875
237.79706048965454,40,40.317,1103.875
238.0082883834839,34,34.435,1103.875
238.22126507759094,41,34.811,1103.875
238.4310657978058,33,32.36,1103.875
238.6462709903717,29,33.071,1103.875
238.85737442970276,30,37.971,1103.875
239.07252025604248,37,33.367,1103.875
239.28264331817627,36,32.576,1103.875
239.5042862892151,32,31.076,1103.875
239.71205735206604,36,35.028,1103.875
239.92337560653687,38,33.071,1103.875
240.13833785057068,34,37.576,1103.875
240.35105395317078,39,31.489,1103.875
240.56471228599548,33,34.238,1103.875
240.7770698070526,30,35.621,1103.875
240.988050699234,37,35.522,1103.875
241.2020618915558,42,35.522,1103.875
241.42716145515442,49,30.022,1103.875
241.6397831439972,25,32.972,1103.875
241.85911583900452,24,35.72,1103.875
242.0686116218567,37,39.649,1103.875
242.28408074378967,34,39.626,1103.875
242.49810123443604,24,29.33,1103.875
242.709059715271,20,30.517,1103.875
242.91626143455505,20,31.983,1103.875
243.14006328582764,19,30.418,1103.875
243.36861300468445,20,37.301,1103.875
243.59105801582336,22,30.814,1103.875
243.82262754440308,21,31.785,1103.875
244.03471970558167,25,30.517,1103.875
244.2580647468567,21,32.379,1103.875
244.4857771396637,30,33.367,1103.875
244.71192955970764,22,29.231,1103.875
244.93807411193848,23,30.302,1103.875
245.16114974021912,20,31.21,1103.875
245.37025833129883,23,30.104,1103.875
245.58713245391846,26,31.785,1103.875
245.8020486831665,23,30.319,1103.875
246.01522994041443,26,31.588,1103.875
246.22405290603638,35,33.645,1103.875
246.43208932876587,46,38.267,1103.875
246.64106059074402,31,32.36,1103.875
246.85705471038818,33,36.786,1103.875
247.0810809135437,36,35.522,1103.875
247.2890522480011,30,32.972,1103.875
247.49705481529236,33,34.554,1103.875
247.7080798149109,43,32.755,1103.875
247.92205166816711,36,36.983,1103.875
248.13534665107727,38,33.744,1103.875
248.3600504398346,26,38.639,1103.875
248.57007551193237,36,34.514,1103.875
248.79116773605347,35,33.071,1103.875
249.00723266601562,35,35.601,1103.875
249.22222208976746,31,30.895,1103.875
249.42824029922485,33,33.546,1103.875
249.65927839279175,38,37.082,1103.875
249.8690700531006,40,32.953,1103.875
250.0762276649475,33,34.633,1103.875
250.28905320167542,29,39.528,1103.875
250.50210738182068,46,35.206,1103.875
250.71405339241028,37,39.057,1103.875
250.92323446273804,33,38.738,1103.875
251.13923597335815,30,34.139,1103.875
251.3618516921997,27,31.291,1103.875
251.57307124137878,30,32.477,1103.875
251.78306913375854,36,34.356,1103.875
251.99121856689453,34,33.565,1103.875
252.1972086429596,33,33.25,1103.875
252.40217924118042,34,30.698,1103.875
252.62090349197388,29,35.226,1103.875
252.832279920578,42,32.972,1103.875
253.04517650604248,41,36.172,1103.875
253.26308870315552,33,29.709,1103.875
253.47428250312805,31,32.181,1103.875
253.68221282958984,31,35.028,1103.875
253.8970546722412,36,32.558,1103.875
254.10905027389526,34,37.751,1103.875
254.33305478096008,33,29.429,1103.875
254.54323077201843,28,32.657,1103.875
254.75336456298828,32,37.06,1103.875
254.96407079696655,36,34.158,1103.875
255.18206119537354,36,34.929,1103.875
255.4013512134552,36,30.121,1103.875
255.6150631904602,27,30.302,1103.875
255.8270537853241,32,34.534,1103.875
256.04191970825195,31,35.206,1103.875
256.25905442237854,26,31.785,1103.875
256.4870533943176,24,31.39,1103.875
256.7140579223633,28,30.104,1103.875
256.9270567893982,26,31.686,1103.875
257.14105343818665,26,31.668,1103.875
257.3600654602051,22,30.005,1103.875
257.5884575843811,19,33.862,1103.875
257.8230528831482,22,29.808,1103.875
258.04206442832947,23,30.895,1103.875
258.2600648403168,21,31.686,1103.875
258.47405886650085,33,32.181,1103.875
258.7080488204956,17,29.33,1103.875
258.9291772842407,24,29.709,1103.875
259.1536569595337,16,29.907,1103.875
259.3740758895874,29,33.348,1103.875
259.5820515155792,33,36.588,1103.875
259.7980537414551,47,36.412,1103.875
260.0142159461975,32,35.127,1103.875
260.2242524623871,37,32.873,1103.875
260.44305300712585,28,31.192,1103.875
260.6482059955597,33,38.366,1103.875
260.86344051361084,39,35.226,1103.875
261.0761239528656,27,33.17,1103.875
261.2840528488159,38,33.941,1103.875
261.495050907135,28,35.008,1103.875
261.70221400260925,36,35.423,1103.875
261.9112253189087,47,39.133,1103.875
262.12421321868896,40,32.477,1103.875
262.3832964897156,20,32.082,1103.875
262.5950517654419,20,32.774,1103.875
262.81423139572144,31,35.206,1103.875
263.0274748802185,40,35.226,1103.875
263.23907017707825,31,34.04,1103.875
263.44622468948364,30,37.279,1103.875
263.65213918685913,46,33.565,1103.875
263.86004972457886,22,28.835,1103.875
264.07253241539,20,39.649,1103.875
264.29655051231384,25,34.257,1103.875
264.5080499649048,33,39.133,1103.875
264.7190520763397,35,39.725,1103.875
264.9270601272583,33,35.918,1103.875
265.1361274719238,31,36.906,1103.875
265.3522207736969,31,29.725,1103.875
265.5621106624603,33,34.633,1103.875
265.77024149894714,32,33.25,1103.875
265.9840500354767,41,34.257,1103.875
